ingredient,canonical_name,groq_confidence,fda_search_term,brand_names,generic_names,manufacturers,dosage_forms,warnings_count,interactions_count,adverse_count,indications_count,first_warning,first_interaction,first_adverse,first_indication
thiamin hcl,thiamine hydrochloride,0.99,thiamine hydrochloride,"OMEOSPORT | THIAMINE HYDROCHLORIDE injection, solution | Thiamine Hydrochloride",".ALPHA.-KETOGLUTARIC ACID - ACONITIC ACID, CIS - ADENOSINE TRIPHOSPHATE - ALPHA LIPOIC ACID - ASCORBIC ACID - ASIAN GINSENG - BARIUM CATION - BEET - CEROUS OXALATE NONAHYDRATE - COENZYME A - CYSTEINE - FUMARIC ACID - LACTIC ACID, DL - MAGNESIUM CARBONATE - MALIC ACID - MANGANESE PHOSPHATE, DIBASIC - PORK - PYRIDOXINE HYDROCHLORIDE - RIBOFLAVIN - SODIUM DIETHYL OXALACETATE - SODIUM PYRUVATE - SUCCINIC ACID - SUS SCROFA ADRENAL GLAND - THIAMINE HYDROCHLORIDE - SUS SCROFA EMBRYO - | THIAMINE HYDROCHLORIDE | THIAMINE HYDROCHLORIDE INJECTION, SOLUTION","Guna spa | HF Acquisition Co LLC, DBA HealthFirst | REMEDYREPACK INC.",,10,1,4,5,WARNINGS WARNING: This product contains aluminum that may be toxic,Information for Patients The patient should be advised as to proper dietary habits during treatment so that relapses will be less likely to occur with reduction in dosage or cessation of injection therapy,"ADVERSE REACTIONS An occasional individual may develop a hypersensitivity or life threatening anaphylactic reaction to thiamine, especially after repeated injections",INDICATIONS Thiamine hydrochloride injection is effective for the treatment of thiamine deficiency or beriberi whether of the dry (major symptoms related to the nervous system) or wet (major symptoms related to the cardiovascular system) variety
thiamine,thiamine,0.95,thiamine,"Dialyvite with Zinc | Multivitamin with Fluoride | THIAMINE HYDROCHLORIDE injection, solution",".ALPHA.-TOCOPHEROL ACETATE, DL-, ASCORBIC ACID, CYANOCOBALAMIN, FOLIC ACID, NIACIN, PYRIDOXINE, RIBOFLAVIN, SODIUM FLUORIDE, THIAMINE MONONITRATE, VITAMIN A AND VITAMIN D | ASCORBIC ACID, THIAMINE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE, FOLIC ACID, COBALAMIN, BIOTIN, PANTOTHENIC ACID, ZINC | THIAMINE HYDROCHLORIDE INJECTION, SOLUTION","Bryant Ranch Prepack | HF Acquisition Co LLC, DBA HealthFirst | Hillestad Pharmaceuticals USA",,10,0,4,5,WARNINGS WARNING: This product contains aluminum that may be toxic,,"ADVERSE REACTIONS An occasional individual may develop a hypersensitivity or life threatening anaphylactic reaction to thiamine, especially after repeated injections",INDICATIONS Thiamine hydrochloride injection is effective for the treatment of thiamine deficiency or beriberi whether of the dry (major symptoms related to the nervous system) or wet (major symptoms related to the cardiovascular system) variety
thiamine 2 3 5 6 9,thiamine,0.95,thiamine,"Dialyvite with Zinc | Multivitamin with Fluoride | THIAMINE HYDROCHLORIDE injection, solution",".ALPHA.-TOCOPHEROL ACETATE, DL-, ASCORBIC ACID, CYANOCOBALAMIN, FOLIC ACID, NIACIN, PYRIDOXINE, RIBOFLAVIN, SODIUM FLUORIDE, THIAMINE MONONITRATE, VITAMIN A AND VITAMIN D | ASCORBIC ACID, THIAMINE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE, FOLIC ACID, COBALAMIN, BIOTIN, PANTOTHENIC ACID, ZINC | THIAMINE HYDROCHLORIDE INJECTION, SOLUTION","Bryant Ranch Prepack | HF Acquisition Co LLC, DBA HealthFirst | Hillestad Pharmaceuticals USA",,10,0,4,5,WARNINGS WARNING: This product contains aluminum that may be toxic,,"ADVERSE REACTIONS An occasional individual may develop a hypersensitivity or life threatening anaphylactic reaction to thiamine, especially after repeated injections",INDICATIONS Thiamine hydrochloride injection is effective for the treatment of thiamine deficiency or beriberi whether of the dry (major symptoms related to the nervous system) or wet (major symptoms related to the cardiovascular system) variety
thiamine mononitrate,thiamine mononitrate,0.99,thiamine mononitrate,Davimet-M | Dialyvite with Zinc | Multivitamin with Fluoride,".ALPHA.-TOCOPHEROL ACETATE, DL-, ASCORBIC ACID, CYANOCOBALAMIN, FOLIC ACID, NIACIN, PYRIDOXINE, RIBOFLAVIN, SODIUM FLUORIDE, THIAMINE MONONITRATE, VITAMIN A AND VITAMIN D | ASCORBIC ACID, THIAMINE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE, FOLIC ACID, COBALAMIN, BIOTIN, PANTOTHENIC ACID, ZINC | MULTIVITAMIN",Bryant Ranch Prepack | Hillestad Pharmaceuticals USA | PureTek Corporation,,5,0,2,1,WARNING Keep out of the reach of children,,ADVERSE REACTIONS Allergic sensitizations have been reported following oral administration of folic acid,INDICATIONS AND USAGE Dialyvite with Zinc is a prescription folic acid supplement with Zinc and additional nutrients indicated for use in improving the nutritional status of renal dialysis patients
thiamine nitrate,thiamine nitrate,0.99,thiamine nitrate,,,,,10,10,8,1,"Cardiac Conduction: Diltiazem prolongs AV node refractory periods without significantly prolonging sinus node recovery time, except in patients with sick sinus syndrome","Drug Interactions Due to the potential for additive effects, caution and careful titration are warranted in patients receiving diltiazem concomitantly with any agents known to affect cardiac contractility and/or conduction (see WARNINGS )","ADVERSE REACTIONS Serious adverse reactions have been rare in studies carried out to date, but it should be recognized that patients with impaired ventricular function and cardiac conduction abnormalities usually have been excluded",INDICATIONS AND USAGE Diltiazem hydrochloride tablets are indicated for the management of chronic stable angina and angina due to coronary artery spasm
thiamine pyridoxine biotin cobalamin,cyanocobalamin,0.95,cyanocobalamin,Cyanocobalamin | PNV-DHA,"ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, PYRIDOXINE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM, FERROUS FUMARATE, MAGNESIUM, DOCONEXENT | CYANOCOBALAMIN","Acella Pharmaceuticals, LLC | Asclemed USA, Inc. | Meitheal Pharmaceuticals Inc.",,2,0,1,1,"WARNING: Ingestion of more than 3 grams of omega-3 fatty acids (such as DHA) per day has been shown to have potential antithrombotic effects, including an increased bleeding time and International Normalized Ratio (INR)",,ADVERSE REACTIONS: Allergic sensitization has been reported following both oral and parenteral administration of folic acid,INDICATIONS: PNV-DHA is a multivitamin/multimineral nutritional supplement indicated for use in the dietary management of patients with nutritional deficiencies or are in need of nutritional supplementation
thiamine riboflavin niacin pantothenic acid pyridoxine,"thiamine, riboflavin, niacin, pantothenic acid, pyridoxine",0.99,"thiamine, riboflavin, niacin, pantothenic acid, pyridoxine",Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
thiazolidinecarboxylic acid,pioglitazone,0.95,pioglitazone,PIOGLITAZONE HYDROCHLORIDE | Pioglitazone,PIOGLITAZONE | PIOGLITAZONE HYDROCHLORIDE,"Preferred Pharmaceuticals, Inc. | QUALLENT PHARMACEUTICALS HEALTH LLC | REMEDYREPACK INC.",,0,10,11,5,,"7 DRUG INTERACTIONS Strong CYP2C8 inhibitors (e.g., gemfibrozil) increase pioglitazone concentrations",6 ADVERSE REACTIONS The following serious adverse reactions are discussed elsewhere in the labeling: Congestive heart failure [see Boxed Warning and Warnings and Precautions (5.1) ] Edema [see Warnings and Precautions (5.5) ] Fractures [see Warnings and Precautions (5.6) ] Most common adverse reacti,1 INDICATIONS AND USAGE Monotherapy and Combination Therapy Pioglitazone tablets are indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus in multiple clinical settings [see Clinical Studies (14) ] 
thioctic acid,tiopronin,0.99,tiopronin,Thiola EC | Tiopronin | VENXXIVA,TIOPRONIN,"BioComp Pharma, Inc. | Cycle Pharmaceuticals Ltd. | Mission Pharmacal Company",,0,2,9,4,,7 DRUG INTERACTIONS 7.1 Alcohol Tiopronin is released faster from VENXXIVA in the presence of alcohol and the risk for adverse events associated with VENXXIVA when taken with alcohol is unknown,"6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the labeling: Proteinuria [see Warnings and Precautions ( 5.1 )] Hypersensitivity [see Warnings and Precautions ( 5.2 )] Most common adverse reactions (≥10%) are nausea, diarrhea or soft stools, ","1 INDICATIONS AND USAGE VENXXIVA is indicated, in combination with high fluid intake, alkali, and diet modification, for the prevention of cystine stone formation in adults and pediatric patients 9 years of age and older with severe homozygous cystinuria, who are not responsive to these measures alo"
thioglycolic acid,thioglycolic acid,0.99,thioglycolic acid,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
thioguanine,thioguanine,0.99,thioguanine,TABLOID,THIOGUANINE,Waylis Therapeutics LLC,,10,2,13,5,"WARNINGS SINCE DRUGS USED IN CANCER CHEMOTHERAPY ARE POTENTIALLY HAZARDOUS, IT IS RECOMMENDED THAT ONLY PHYSICIANS EXPERIENCED WITH THE RISKS OF THIOGUANINE AND KNOWLEDGEABLE IN THE NATURAL HISTORY OF ACUTE NONLYMPHOCYTIC LEUKEMIAS ADMINISTER THIS DRUG",Drug Interactions There is usually complete cross-resistance between PURINETHOL (mercaptopurine) and TABLOID brand Thioguanine,"ADVERSE REACTIONS To report SUSPECTED ADVERSE REACTIONS, contact Waylis Therapeutics LLC Toll-Free at 1-888-514-4727 or FDA at 1-800-FDA-1088 or www.fda.gov/medwatch ",INDICATIONS AND USAGE a) Acute Nonlymphocytic Leukemias TABLOID brand Thioguanine is indicated for remission induction and remission consolidation treatment of acute nonlymphocytic leukemias
thioridazine,thioridazine,0.99,thioridazine,Thioridazine Hydrochloride,THIORIDAZINE HYDROCHLORIDE,"Mylan Institutional Inc. | Mylan Pharmaceuticals Inc. | Sun Pharmaceutical Industries, Inc.",,10,10,15,4,WARNINGS Increased Mortality in Elderly Patients with Dementia-Related Psychosis Elderly patients with dementia-related psychosis treated with antipsychotic drugs are at an increased risk of death,"Drug Interactions Reduced cytochrome P450 2D6 isozyme activity, drugs which inhibit this isozyme (e.g., fluoxetine and paroxetine), and certain other drugs (e.g., fluvoxamine, propranolol, and pindolol) appear to appreciably inhibit the metabolism of thioridazine",ADVERSE REACTIONS In the recommended dosage ranges with thioridazine hydrochloride most side effects are mild and transient,INDICATIONS AND USAGE Thioridazine hydrochloride tablets are indicated for the management of schizophrenic patients who fail to respond adequately to treatment with other antipsychotic drugs
threonin,threonine,0.98,threonine,Aminosyn-PF | OSTEOBIOS,"CALCITONIN HUMAN - CALCIUM CARBONATE - CALCIUM FLUORIDE - CALCIUM PHOSPHATE - ISOLEUCINE - LEUCINE - LYSINE - METHIONINE - PHENYLALANINE - SUS SCROFA BONE - SUS SCROFA PARATHYROID GLAND - THREONINE - TRYPTOPHAN - VALINE - | ISOLEUCINE, LEUCINE, LYSINE ACETATE, METHIONINE, PHENYLALANINE, THREONINE, TRYPTOPHAN, VALINE, ALANINE, ARGININE, ASPARTIC ACID, GLUTAMIC ACID, GLYCINE, HISTIDINE, PROLINE, SERINE, TAURINE, AND TYROSINE",Guna spa | ICU Medical Inc.,,5,0,7,1,WARNINGS Stop use and ask doctor if symptoms persist more than 5 days,,"ADVERSE REACTIONS Local reactions consisting of erythema, phlebitis and thrombosis at the infusion site have occurred with peripheral intravenous infusion of amino acids particularly if other substances, such as antibiotics, are also administered through the same site",Take 15 minutes before meals
threonine,threonine,0.99,threonine,Aminosyn-PF | OSTEOBIOS,"CALCITONIN HUMAN - CALCIUM CARBONATE - CALCIUM FLUORIDE - CALCIUM PHOSPHATE - ISOLEUCINE - LEUCINE - LYSINE - METHIONINE - PHENYLALANINE - SUS SCROFA BONE - SUS SCROFA PARATHYROID GLAND - THREONINE - TRYPTOPHAN - VALINE - | ISOLEUCINE, LEUCINE, LYSINE ACETATE, METHIONINE, PHENYLALANINE, THREONINE, TRYPTOPHAN, VALINE, ALANINE, ARGININE, ASPARTIC ACID, GLUTAMIC ACID, GLYCINE, HISTIDINE, PROLINE, SERINE, TAURINE, AND TYROSINE",Guna spa | ICU Medical Inc.,,5,0,7,1,WARNINGS Stop use and ask doctor if symptoms persist more than 5 days,,"ADVERSE REACTIONS Local reactions consisting of erythema, phlebitis and thrombosis at the infusion site have occurred with peripheral intravenous infusion of amino acids particularly if other substances, such as antibiotics, are also administered through the same site",Take 15 minutes before meals
thyamine,thiamine,0.98,thiamine,"Dialyvite with Zinc | Multivitamin with Fluoride | THIAMINE HYDROCHLORIDE injection, solution",".ALPHA.-TOCOPHEROL ACETATE, DL-, ASCORBIC ACID, CYANOCOBALAMIN, FOLIC ACID, NIACIN, PYRIDOXINE, RIBOFLAVIN, SODIUM FLUORIDE, THIAMINE MONONITRATE, VITAMIN A AND VITAMIN D | ASCORBIC ACID, THIAMINE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE, FOLIC ACID, COBALAMIN, BIOTIN, PANTOTHENIC ACID, ZINC | THIAMINE HYDROCHLORIDE INJECTION, SOLUTION","Bryant Ranch Prepack | HF Acquisition Co LLC, DBA HealthFirst | Hillestad Pharmaceuticals USA",,10,0,4,5,WARNINGS WARNING: This product contains aluminum that may be toxic,,"ADVERSE REACTIONS An occasional individual may develop a hypersensitivity or life threatening anaphylactic reaction to thiamine, especially after repeated injections",INDICATIONS Thiamine hydrochloride injection is effective for the treatment of thiamine deficiency or beriberi whether of the dry (major symptoms related to the nervous system) or wet (major symptoms related to the cardiovascular system) variety
