ingredient,canonical_name,groq_confidence,fda_search_term,brand_names,generic_names,manufacturers,dosage_forms,warnings_count,interactions_count,adverse_count,indications_count,first_warning,first_interaction,first_adverse,first_indication
momordica,momordica,0.0,momordica,D-72 | Glucose Drops 2031 | N-9,"APIS MELLIFERA, CITRULLUS COLOCYNTHIS FRUIT PULP, LYCOPODIUM CLAVATUM SPORE, MOMORDICA BALSAMINA IMMATURE FRUIT, AND PHOSPHORUS | GLUCOSE DROPS | PHOSPHORUS, CITRULLUS COLOCYNTHIS FRUIT PULP, IRIS VERSICOLOR WHOLE, LYCOPODIUM CLAVATUM WHOLE, MOMORDICA BALSAMINA WHOLE, AND BOS TAURUS PANCREAS","DNA Labs, Inc. | Professional Complementary Health Formulas",,3,0,0,1,Warnings Use only if cap seal is unbroken,,,INDICATIONS Support the Pancreas and Blood sugar metabolism
mono sodium phosphate,monosodium phosphate,0.99,monosodium phosphate,Mekinist,TRAMETINIB,Novartis Pharmaceuticals Corporation,,4,2,15,1,Warnings: For external use only,7 DRUG INTERACTIONS MEKINIST is indicated for use in combination with dabrafenib,6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling: New Primary Malignancies [see Warnings and Precautions ( 5.1)] Hemorrhage [see Warnings and Precautions (5.2)] Colitis and Gastrointestinal Perforation [see Warnings and Precautions (5,Directions: Acne Clearing Cleanser Acne Clearing Tonic Acne Clearing Treatment 101
mononitrate,mononitrate,0.0,mononitrate,Dialyvite with Zinc | ISOSORBIDE MONONITRATE | Multivitamin with Fluoride,".ALPHA.-TOCOPHEROL ACETATE, DL-, ASCORBIC ACID, CYANOCOBALAMIN, FOLIC ACID, NIACIN, PYRIDOXINE, RIBOFLAVIN, SODIUM FLUORIDE, THIAMINE MONONITRATE, VITAMIN A AND VITAMIN D | ASCORBIC ACID, THIAMINE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE, FOLIC ACID, COBALAMIN, BIOTIN, PANTOTHENIC ACID, ZINC | ISOSORBIDE MONONITRATE",Bryant Ranch Prepack | Hillestad Pharmaceuticals USA | Torrent Pharmaceuticals Limited,,5,0,2,1,WARNING Keep out of the reach of children,,ADVERSE REACTIONS Allergic sensitizations have been reported following oral administration of folic acid,INDICATIONS AND USAGE Dialyvite with Zinc is a prescription folic acid supplement with Zinc and additional nutrients indicated for use in improving the nutritional status of renal dialysis patients
monosaturated fatty acid complex,monosaturated fatty acid complex,0.0,monosaturated fatty acid complex,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
montelukast,montelukast,0.95,montelukast,Montelukast Sodium | montelukast sodium,MONTELUKAST SODIUM,"Preferred Pharmaceuticals, Inc. | Proficient Rx LP",,0,1,10,5,,"DRUG INTERACTIONS No dose adjustment is needed when montelukast sodium is co-administered with theophylline, prednisone, prednisolone, oral contraceptives, terfenadine, digoxin, warfarin, gemfibrozil, itraconazole, thyroid hormones, sedative hypnotics, non-steroidal anti-inflammatory agents, benzodi","ADVERSE REACTIONS Most common adverse reactions (incidence ≥5% and greater than placebo listed in descending order of frequency): upper respiratory infection, fever, headache, pharyngitis, cough, abdominal pain, diarrhea, otitis media, influenza, rhinorrhea, sinusitis, otitis (6.1)",INDICATIONS AND USAGE Montelukast sodium tablets are a leukotriene receptor antagonist indicated for:
morphine,morphine,0.95,morphine,MORPHINE SULFATE | Morphine Sulfate | Morphine sulfate,MORPHINE SULFATE,"Ascend Laboratories, LLC | Bryant Ranch Prepack | International Medication Systems, Limited",,0,10,8,5,,7 DRUG INTERACTIONS Table 1 includes clinically significant drug interactions with morphine sulfate tablets,"6 ADVERSE REACTIONS The following serious adverse reactions are described, or described in greater detail, in other sections: Addiction, Abuse, and Misuse [see Warnings and Precautions ( 5.1 )] Life-Threatening Respiratory Depression [see Warnings and Precautions ( 5.2 )] Interactions with Benzodiaz",1 INDICATIONS AND USAGE Morphine sulfate tablets are indicated for the management of: adult and pediatric patients weighing at least 50 kg and above with acute pain severe enough to require an opioid analgesic and for which alternative treatments are inadequate
moxifloxacin,moxifloxacin,1.0,moxifloxacin,"MOXIFLOXACIN HYDROCHLORIDE | Moxifloxacin Hydrochloride Tablets, 400 mg | Moxifloxacin ophthalmic solution","MOXIFLOXACIN HYDROCHLORIDE | MOXIFLOXACIN HYDROCHLORIDE TABLETS, 400 MG | MOXIFLOXACIN OPHTHALMIC SOLUTION",A-S Medication Solutions | Alembic Pharmaceuticals Inc. | Novadoz Pharmaceuticals LLC,,0,10,6,5,,"7 DRUG INTERACTIONS Interacting Drug Interaction Multivalent cation-containing products including: antacids, sucralfate, multivitamins Decreased moxifloxacin hydrochloride absorption","6 ADVERSE REACTIONS The following serious and otherwise important adverse reactions are discussed in greater detail in the warnings and precautions section of the label: Disabling and Potentially Irreversible Serious Adverse Reactions Including Tendinitis and Tendon Rupture, Peripheral Neuropathy, a","1 INDICATIONS AND USAGE Moxifloxacin tablets are a fluoroquinolone antibacterial indicated for treating infections in adults 18 years of age and older caused by designated susceptible bacteria, in the conditions listed below: Community Acquired Pneumonia ( 1.1 ) Skin and Skin Structure Infections: U"
mucopolysaccharide polysulfate,mucopolysaccharide polysulfate,0.0,mucopolysaccharide polysulfate,Safe Sea SPF 50 kids | Safe Sea SPF sport 65,"HOMOSALATE, OCTOCRYLENE, OCTISALATE, AVOBENZONE",NIDARIA TECHNOLOGY LTD,,3,3,10,1,Warnings For external use only Do not use on damaged or broken skin When using this product keep out of eyes,"Drug-Drug Interactions In a study in which healthy subjects received pentosan polysulfate sodium 100 mg capsule or placebo every 8 hours for 7 days, and were titrated with warfarin to an INR of 1.4 to 1.8, the pharmacokinetic parameters of R-warfarin and S-warfarin were similar in the absence and pr","ADVERSE REACTIONS ELMIRON ® was evaluated in clinical trials in a total of 2627 patients (2343 women, 262 men, 22 unknown) with a mean age of 47 [range 18 to 88 with 581 (22%) over 60 years of age]","Uses Helps prevent sunburn If used as directed with other sun protection measures (see directions), decreases the risk of skin cancer and early skin aging caused by the sun"
muira puama,muira puama,0.0,muira puama,Neurotone,"PASSIFLORA INCARNATA, GLANDULA SUPRARENALIS SUIS, THYROIDINUM (SUIS), ARNICA MONTANA, HYPERICUM PERFORATUM, LACHESIS MUTUS, MUIRA PUAMA","BioActive Nutritional, Inc.",,5,0,0,1,"WARNINGS: If pregnant or breast-feeding, ask a health care professional before use",,,"INDICATIONS: For temporary relief of numbness and tingling; stiffness in nape of the neck and shooting pains with tingling, and burning pain and numbness"
mulberry ext,mulberry ext,0.0,mulberry ext,Betadine | Naproxen,NAPROXEN | POVIDONE-IODINE,"A-S Medication Solutions | Atlantis Consumer Healthcare, Inc.",,1,10,15,2,Warnings For external use only,7 DRUG INTERACTIONS See Table 1 for clinically significant drug interactions with naproxen,6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the labeling:,Uses Multi-purpose mineral powder provides broad-spectrum SPF 46 PA+++ protection
multi vitamin,multi vitamin,0.0,multi vitamin,NESTABS Prenatal Multi-vitamin/Mineral Supplement,"MULTI-VITAMIN/MINERAL SUPPLEMENT WITH SODIUM ASCORBATE, CHOLECALCIFEROL, DI-ALPHA-TOCOPHERYL ACETATE, THIAMINE MONONITRATE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE HCL, FOLIC ACID, CYANOCOBALAMIN, CALCIUM FORMATE, CALCIUM CARBONATE, FERROUS (II) BIS-GLYCINATE CHELATE, POTASSIUM IODIDE, ZINC OXIDE, AND CHOLINE BITARTRATE",WOMENS CHOICE PHARMACEUTICALS LLC,,1,0,0,2,Warnings: Folic acid alone is improper therapy in the treatment of pernicious anemia and other megaloblastic anemias where vitamin B12 is deficient,,,Indications and Usage: Nestabs is indicated for use in improving the nutritional status of women throughout pregnancy and in the postnatal period for both lactating and nonlactating mothers
mumps,mumps vaccine,0.95,mumps vaccine,,,,,10,10,8,4,"WARNINGS Kidney, Liver, and Heart Transplant Cyclosporine, when used in high doses, can cause hepatotoxicity and nephrotoxicity ( see BOXED WARNING )",Drug Interactions A,"ADVERSE REACTIONS The principal adverse reactions of cyclosporine therapy are renal dysfunction, tremor, hirsutism, hypertension, and gum hyperplasia","INDICATIONS AND USAGE Cyclosporine is indicated for the prophylaxis of organ rejection in kidney, liver, and heart allogeneic transplants"
mupirocin,mupirocin,0.95,mupirocin,MUPIROCIN | Mupirocin | mupirocin,MUPIROCIN,Alembic Pharmaceuticals Limited | Bryant Ranch Prepack | Preferred Pharmaceuticals Inc.,,0,0,10,3,,,6 ADVERSE REACTIONS The following adverse reactions are discussed in more detail in other sections of the labeling: Severe Allergic Reactions [see Warnings and Precautions ( 5.1 )] Eye Irritation [see Warnings and Precautions ( 5.2 )] Local Irritation [see Warnings and Precautions ( 5.3 )] Clostridi,1 INDICATIONS AND USAGE Mupirocin cream is indicated for the treatment of secondarily infected traumatic skin lesions (up to 10 cm in length or 100 cm 2 in area) due to susceptible isolates of Staphylococcus aureus (S
mustard,mustard,0.0,mustard,Allergies | Histastat Pollen | Sinusitis Drops 2060,"APIS MELLIFICA, ECHINACEA, HYDRASTIS CANADENSIS, TARAXACUM OFFICINALE, ACONITUM NAPELLUS, AETHUSA CYNAPIUM, AGARICUS MUSCARIUS, ALETRIS FARINOSA, ALFALFA, ALLIUM CEPA, ALLIUM SATIVUM, AMBROSIA ARTEMISIAEFOLIA, ARSENICUM ALBUM, ARTEMISIA VULGARIS, ARUNDO MAURITANICA, AVENA SATIVA, BELLADONNA, BELLIS PERRENIS, BOVISTA, BROMIUM, BRYONIA, CAFFEINUM, CALCAREA CARBONICA, CALLUNA VULGARIS, FLOS, CAPSICUM ANNUUM, CAT HAIR, CHAMOMILLA, CHELIDONIUM MAJUS, CHENOPODIUM ANTHELMINTICUM, CINNAMOMUM | BAPTISIA TINCTORIA, ECHINACEA (ANGUSTIFOLIA), ADRENALINUM, ALLIUM CEPA, AMBROSIA ARTEMISIAEFOLIA, ARSENICUM ALBUM, EUPHRASIA OFFICINALIS, HISTAMINUM HYDROCHLORICUM, NATRUM MURIATICUM, NATRUM SULPHURICUM, NUX VOMICA, PHOSPHORUS, PULSATILLA (PRATENSIS), SABADILLA, SINAPIS NIGRA, SOLIDAGO VIRGAUREA, SULPHUR, WYETHIA HELENIOIDES | SINUSITIS DROPS","Energique, Inc. | Newton Laboratories, Inc. | Professional Complementary Health Formulas",,6,0,0,1,"WARNINGS If symptoms do not improve or are accompanied by fever, consult a doctor",,,"INDICATIONS For the temporary relief of runny nose, nasal congestion, headache, or mild facial or ear pain due to a cold, hay fever, or other upper respiratory allergies.*"
mustard gtn,phenylephrine,0.95,phenylephrine,Childrens Delsym Cough Plus Cold Night Time | DCH Hemorrhoidal | Daytime Cold and Flu,"ACETAMINOPHEN, DEXTROMETHORPHAN HBR, PHENYLEPHRINE HCL | ACETAMINOPHEN, DIPHENHYDRAMINE HYDROCHLORIDE, AND PHENYLEPHRINE HYDROCHLORIDE | GLYCERIN 14.4%, LIDOCAINE 5%, PETROLATUM 15%, PHENYLEPHRINE HCL 0.25%","Derma Care Research Labs, LLC | Family Dollar (FAMILY WELLNESS) | RB Health (US) LLC",,10,0,0,1,Warnings Liver warning: This product contains acetaminophen,,,Uses temporarily relieves these symptoms due to a cold minor aches and pains headache nasal and sinus congestion sore throat cough due to minor throat and bronchial irritation temporarily reduces fever
mycophenolate mofetil,mycophenolate mofetil,0.0,mycophenolate mofetil,Mycophenolate Mofetil | mycophenolate mofetil,MYCOPHENOLATE MOFETIL,"Bryant Ranch Prepack | Camber Pharmaceuticals, Inc. | Golden State Medical Supply, Inc.",,0,10,8,2,,"7 DRUG INTERACTIONS See FPI for drugs that may interfere with systemic exposure and reduce mycophenolate mofetil efficacy: antacids with magnesium or aluminum hydroxide, proton pump inhibitors, drugs that interfere with enterohepatic recirculation, telmisartan, calcium-free phosphate binders",6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the label: Embryofetal Toxicity [see Warnings and Precautions (5.1) ] Lymphomas and Other Malignancies [see Warnings and Precautions 5.2) ] Serious Infections [see Warnings and Precautions (5.3) ,"1 INDICATIONS AND USAGE Mycophenolate mofetil (MMF) is indicated for the prophylaxis of organ rejection, in adult and pediatric recipients 3 months of age and older of allogeneic kidney [see Clinical Studies (14.1) ] , heart [see Clinical Studies (14.2) ] or liver transplants [see Clinical Studies ("
mycophenolate sodium,mycophenolate,0.99,mycophenolate,Mycophenolate Mofetil | mycophenolate mofetil,MYCOPHENOLATE MOFETIL,"Bryant Ranch Prepack | Camber Pharmaceuticals, Inc. | Golden State Medical Supply, Inc.",,0,10,8,2,,"7 DRUG INTERACTIONS See FPI for drugs that may interfere with systemic exposure and reduce mycophenolate mofetil efficacy: antacids with magnesium or aluminum hydroxide, proton pump inhibitors, drugs that interfere with enterohepatic recirculation, telmisartan, calcium-free phosphate binders",6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the label: Embryofetal Toxicity [see Warnings and Precautions (5.1) ] Lymphomas and Other Malignancies [see Warnings and Precautions 5.2) ] Serious Infections [see Warnings and Precautions (5.3) ,"1 INDICATIONS AND USAGE Mycophenolate mofetil (MMF) is indicated for the prophylaxis of organ rejection, in adult and pediatric recipients 3 months of age and older of allogeneic kidney [see Clinical Studies (14.1) ] , heart [see Clinical Studies (14.2) ] or liver transplants [see Clinical Studies ("
myoleptin cla,orlistat,0.95,orlistat,ALLI | Xenical,ORLISTAT,"Aphena Pharma Solutions - Tennessee, LLC | H2-Pharma LLC | Haleon US Holdings LLC",,10,10,7,1,Warnings Organ transplant alert: do not use if you have had an organ transplant,7 DRUG INTERACTIONS Cyclosporine: Reduction in cyclosporine plasma levels was observed when XENICAL was coadministered with cyclosporine,"6 ADVERSE REACTIONS Most common treatment emergent adverse reactions (≥5% and at least twice that of placebo) include oily spotting, flatus with discharge, fecal urgency, fatty/oily stool, oily evacuation, increased defecation and fecal incontinence","Use for weight loss in overweight adults, 18 years and older, when used along with a reduced-calorie and low-fat diet"
myrestic acid,myrestic acid,0.0,myrestic acid,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
myristic acid,myristic acid,0.95,myristic acid,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
